CompanyName,year_stock,Close,Volume,Date,CeoName,extract
Netflix,2016,101.510002,8393400,6/1/2016,Reed Hastings,1
Netflix,2016,96.669998,16167200,7/1/2016,Reed Hastings,1
Netflix,2016,94.370003,10666900,8/1/2016,Reed Hastings,1
Netflix,2016,97.379997,4148600,9/1/2016,Reed Hastings,1
Netflix,2016,123.300003,6978600,11/1/2016,Reed Hastings,1
Netflix,2016,117.220001,8636900,12/1/2016,Reed Hastings,1
Netflix,2017,140.779999,6033400,2/1/2017,Reed Hastings,1
Netflix,2017,142.649994,4170600,3/1/2017,Reed Hastings,1
Netflix,2017,155.350006,9031600,5/1/2017,Reed Hastings,1
Netflix,2017,162.990005,3896300,6/1/2017,Reed Hastings,1
Netflix,2017,182.029999,5112700,8/1/2017,Reed Hastings,1
Netflix,2017,174.740005,3813000,9/1/2017,Reed Hastings,1
Netflix,2017,198,5017400,11/1/2017,Reed Hastings,1
Netflix,2017,186.820007,6219500,12/1/2017,Reed Hastings,1
Netflix,2018,265.070007,9669000,2/1/2018,Reed Hastings,1
Netflix,2018,290.390015,11932100,3/1/2018,Reed Hastings,1
Netflix,2018,313.299988,6036600,5/1/2018,Reed Hastings,1
Netflix,2018,359.929993,7112300,6/1/2018,Reed Hastings,1
Netflix,2018,338.380005,7790500,8/1/2018,Reed Hastings,1
Netflix,2018,381.429993,8376600,10/1/2018,Reed Hastings,1
Netflix,2018,317.380005,15121500,11/1/2018,Reed Hastings,1
Netflix,2019,339.850006,9827800,2/1/2019,Reed Hastings,1
Netflix,2019,357.320007,5526500,3/1/2019,Reed Hastings,1
Netflix,2019,366.959991,7036100,4/1/2019,Reed Hastings,1
Netflix,2019,378.809998,9257300,5/1/2019,Reed Hastings,1
Netflix,2019,374.600006,4992600,7/1/2019,Reed Hastings,1
Netflix,2019,319.5,6563200,8/1/2019,Reed Hastings,1
Netflix,2019,269.579987,8650300,10/1/2019,Reed Hastings,1
Netflix,2019,286.809998,5594300,11/1/2019,Reed Hastings,1
Netflix,2020,364.079987,6672500,4/1/2020,Reed Hastings,1
Netflix,2020,364.079987,6672500,4/1/2020,Ted Sarandos,1
Netflix,2020,415.269989,8299900,5/1/2020,Reed Hastings,1
Netflix,2020,415.269989,8299900,5/1/2020,Ted Sarandos,1
Netflix,2020,425.920013,3743700,6/1/2020,Reed Hastings,1
Netflix,2020,425.920013,3743700,6/1/2020,Ted Sarandos,1
Netflix,2020,485.640015,9705900,7/1/2020,Reed Hastings,1
Netflix,2020,485.640015,9705900,7/1/2020,Ted Sarandos,1
